id,imdb_id,original_language,original_title,release_date,title,video
47201,tt0082516,en,High Risk,1981-01-01,High Risk,FALSE
12239,tt0086058,en,The Osterman Weekend,1983-10-14,The Osterman Weekend,FALSE
4365,tt0093582,en,Munchies,1987-03-01,Munchies,FALSE
86182,tt0077304,en,The Cat and the Canary,1979-11-01,The Cat and the Canary,FALSE
45862,tt0342508,en,Hangman's Curse,2003-09-12,Hangman's Curse,FALSE
65066,tt0079219,en,Going in Style,1979-12-07,Going in Style,FALSE
42228,tt0076301,en,The Late Show,1977-02-10,The Late Show,FALSE
16561,tt0073766,en,The Sunshine Boys,1975-11-06,The Sunshine Boys,FALSE
54655,tt0104550,en,Jersey Girl,1992-07-31,Jersey Girl,FALSE
70779,tt0259182,en,The American Nightmare,2000-09-11,The American Nightmare,FALSE
10843,tt0088680,en,After Hours,1985-09-13,After Hours,FALSE
2098,tt0058725,en,Viva Las Vegas,1964-05-20,Viva Las Vegas,FALSE
65332,tt0070061,it,"Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...'",1973-02-23,Love and Anarchy,FALSE
34303,tt0179218,en,Hitman Hart: Wrestling with Shadows,1998-12-20,Hitman Hart: Wrestling with Shadows,FALSE
15673,tt0345074,en,Connie and Carla,2004-04-16,Connie and Carla,FALSE
393,tt0378194,en,Kill Bill: Vol. 2,2004-04-16,Kill Bill: Vol. 2,FALSE
7220,tt0330793,en,The Punisher,2004-04-15,The Punisher,FALSE
33823,tt0380615,en,Paper Clips,2004-09-08,Paper Clips,FALSE
163676,tt0358590,en,"Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor",2003-05-26,A Thousand Clouds of Peace,FALSE
237,tt0289635,en,Young Adam,2003-09-26,Young Adam,FALSE
126117,tt0308488,en,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",2003-01-01,"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",FALSE
10096,tt0337563,en,13 Going on 30,2004-04-13,13 Going on 30,FALSE
9509,tt0328107,en,Man on Fire,2004-04-23,Man on Fire,FALSE
19016,tt0398872,ab,Clifford's Really Big Movie,2004-04-23,Clifford's Really Big Movie,FALSE
60645,tt0333847,en,MC5: A True Testimonial,2002-02-02,MC5: A True Testimonial,FALSE
10710,tt0326856,en,Envy,2004-04-30,Envy,FALSE
11058,tt0335121,en,Godsend,2004-04-30,Godsend,FALSE
11141,tt0323033,en,Laws of Attraction,2004-04-04,Laws of Attraction,FALSE
10625,tt0377092,en,Mean Girls,2004-04-30,Mean Girls,FALSE
54807,tt0277895,en,Mickey,2004-05-02,Mickey,FALSE
11025,tt0363282,en,New York Minute,2004-05-01,New York Minute,FALSE
7131,tt0338526,en,Van Helsing,2004-05-05,Van Helsing,FALSE
26899,tt0339419,en,The Mudge Boy,2003-01-17,The Mudge Boy,FALSE
30125,tt0296915,es,Valentín,2003-04-11,Valentin,FALSE
16428,tt0349169,en,Breakin' All the Rules,2004-05-14,Breakin' All the Rules,FALSE
652,tt0332452,en,Troy,2004-05-13,Troy,FALSE
8440,tt0293007,pt,Carandiru,2003-03-21,Carandiru,FALSE
883,tt0379217,en,Coffee and Cigarettes,2003-09-05,Coffee and Cigarettes,FALSE
38018,tt0329111,fr,Les égarés,2003-08-20,Strayed,FALSE
96461,tt0109529,en,Dance Me Outside,1995-03-10,Dance Me Outside,FALSE
34377,tt0065488,en,The Boys in the Band,1970-03-16,The Boys in the Band,FALSE
20375,tt0330802,fi,Raid,2003-01-31,Raid,FALSE
10375,tt0160184,en,D-Tox,2002-01-04,D-Tox,FALSE
42015,tt0094089,en,Swimming to Cambodia,1987-03-13,Swimming to Cambodia,FALSE
68440,tt0036515,en,Watch on the Rhine,1943-08-27,Watch on the Rhine,FALSE
12503,tt0086510,en,Under Fire,1983-10-21,Under Fire,FALSE
11864,tt0089092,en,Enemy Mine,1985-12-12,Enemy Mine,FALSE
9461,tt0070034,en,Enter the Dragon,1973-08-17,Enter the Dragon,FALSE
57811,tt0114651,pt,Terra Estrangeira,1996-09-04,Foreign Land,FALSE
132,tt0065780,en,The Rolling Stones: Gimme Shelter,1970-12-06,The Rolling Stones: Gimme Shelter,FALSE
28276,tt0053134,ja,お早よう,1959-05-12,Good Morning,FALSE
18329,tt0118845,zh,春光乍洩,1997-05-17,Happy Together,FALSE
17993,tt0099762,en,Henry & June,1990-09-28,Henry & June,FALSE
37447,tt0099121,en,Berkeley in the Sixties,1990-01-01,Berkeley in the Sixties,FALSE
4339,tt0100557,de,Das schreckliche Mädchen,1990-02-15,The Nasty Girl,FALSE
42108,tt0085370,en,Coup de foudre,1983-04-06,Entre Nous,FALSE
18513,tt0060736,en,The Naked Prey,1965-06-01,The Naked Prey,FALSE
26517,tt0077914,en,Martin,1978-07-05,Martin,FALSE
28285,tt0051077,en,The Three Faces of Eve,1957-12-23,The Three Faces of Eve,FALSE
22137,tt0108906,da,Riget,1994-11-23,The Kingdom,FALSE
5247,tt0188055,en,Mercy,2000-02-11,Mercy,FALSE
31676,tt0099409,en,Desperate Hours,1990-10-05,Desperate Hours,FALSE
49622,tt0140447,en,The Passion of Ayn Rand,1999-01-27,The Passion of Ayn Rand,FALSE
238952,tt0051561,fr,Du côté de la côte,1958-01-01,Along the Coast,FALSE
10035,tt0214388,en,100 Girls,2000-09-01,100 Girls,FALSE
502,tt0058083,en,Fail-Safe,1964-10-07,Fail-Safe,FALSE
41965,tt0098061,en,Paperhouse,1988-01-01,Paperhouse,FALSE
10347,tt0118996,fr,Dobermann,1997-06-18,Dobermann,FALSE
1373,tt0251052,en,The Discovery of Heaven,2001-10-01,The Discovery of Heaven,FALSE
30959,tt0058279,ja,怪談,1964-12-29,Kwaidan,FALSE
43341,tt0045609,en,Cat-Women of the Moon,1953-09-03,Cat-Women of the Moon,FALSE
20561,tt0088650,en,28 Up,1984-11-20,28 Up,FALSE
13055,tt0282410,en,Chance,2002-09-22,Chance,FALSE
667,tt0062512,en,You Only Live Twice,1967-06-12,You Only Live Twice,FALSE
700,tt0086034,en,Octopussy,1983-06-05,Octopussy,FALSE
21594,tt0045564,en,The Blue Gardenia,1953-03-23,The Blue Gardenia,FALSE
26976,tt0243664,en,Wit,2001-02-09,Wit,FALSE
36670,tt0086006,en,Never Say Never Again,1983-10-07,Never Say Never Again,FALSE
18872,tt0113725,ja,幻の光,1995-10-01,Maborosi,FALSE
44864,tt0073822,sv,Trollflöjten,1975-01-01,The Magic Flute,FALSE
31993,tt0031647,en,Midnight,1939-03-24,Midnight,FALSE
43818,tt0032943,en,Pride and Prejudice,1940-07-26,Pride and Prejudice,FALSE
28290,tt0049474,en,The Man in the Gray Flannel Suit,1956-05-08,The Man in the Gray Flannel Suit,FALSE
24650,tt0041386,en,The Fountainhead,1949-07-02,The Fountainhead,FALSE
55086,tt0036230,en,Old Acquaintance,1943-11-28,Old Acquaintance,FALSE
43525,tt0034890,en,In This Our Life,1942-05-16,In This Our Life,FALSE
20640,tt0035567,en,Woman of the Year,1942-01-19,Woman of the Year,FALSE
50363,tt0048673,en,Summertime,1955-01-01,Summertime,FALSE
633,tt0076734,nl,Soldaat van Oranje,1977-09-22,Soldier of Orange,FALSE
5511,tt0062229,fr,Le Samouraï,1967-10-25,Le Samouraï,FALSE
41003,tt0103251,en,White Palace,1990-10-19,White Palace,FALSE
13936,tt0048445,en,Oklahoma!,1955-10-10,Oklahoma!,FALSE
294,tt0089015,en,Desert Hearts,1985-10-01,Desert Hearts,FALSE
11507,tt0086984,en,Body Double,1984-10-25,Body Double,FALSE
17538,tt0073636,en,Rooster Cogburn,1975-10-17,Rooster Cogburn,FALSE
10435,tt0103939,en,Chaplin,1992-12-18,Chaplin,FALSE
1162,tt0056241,en,The Miracle Worker,1962-05-22,The Miracle Worker,FALSE
34328,tt0102467,en,Monster in a Box,1992-05-15,Monster in a Box,FALSE
47108,tt0211718,fr,Vengo,2000-10-04,I Come,FALSE
47140,tt0166707,pt,O Primeiro Dia,1998-01-01,Midnight,FALSE
40930,tt0180303,en,If You Only Knew,2000-03-05,If You Only Knew,FALSE
14684,tt0105327,en,School Ties,1992-09-18,School Ties,FALSE
58467,tt0138467,en,Girl,1998-11-05,Girl,FALSE
10261,tt0103016,en,Switch,1991-05-10,Switch,FALSE
163869,tt0119434,en,Just Write,1997-03-01,Just Write,FALSE
13937,tt0105217,en,Raising Cain,1992-08-07,Raising Cain,FALSE
25355,tt0116650,en,Irma Vep,1996-09-06,Irma Vep,FALSE
29601,tt0033436,en,Buck Privates,1941-01-31,Buck Privates,FALSE
66115,tt0160574,en,Nice Guys Sleep Alone,1999-10-14,Nice Guys Sleep Alone,FALSE
118617,tt0166169,en,Divorce Iranian Style,1998-08-01,Divorce Iranian Style,FALSE
23981,tt0099857,en,Iron And Silk,1991-02-15,Iron And Silk,FALSE
14980,tt0259153,en,Rose Red,2002-01-26,Rose Red,FALSE
26670,tt0105017,en,Noises Off...,1992-03-20,Noises Off...,FALSE
44047,tt0144688,en,Wildflowers,2000-03-04,Wildflowers,FALSE
10940,tt0120711,en,Babylon 5: In the Beginning,1998-01-04,Babylon 5: In the Beginning,FALSE
31965,tt0063285,en,Witchfinder General,1968-05-01,Witchfinder General,FALSE
5842,tt0275773,ja,VERSUS -ヴァーサス-,2000-10-23,Versus,FALSE
19463,tt0036696,en,The Canterville Ghost,1944-07-28,The Canterville Ghost,FALSE
24012,tt0050861,en,The Prince and the Showgirl,1957-06-13,The Prince and the Showgirl,FALSE
988,tt0078966,en,The China Syndrome,1979-03-16,The China Syndrome,FALSE
125103,tt0126627,en,¿Quién diablos es Juliette?,1997-09-05,Who the Hell Is Juliette?,FALSE
204,tt0046268,fr,Le salaire de la peur,1953-04-22,The Wages of Fear,FALSE
9356,tt0100050,en,Look Who's Talking Too,1990-12-14,Look Who's Talking Too,FALSE
32430,tt0037536,en,The Bells of St. Mary's,1945-12-27,The Bells of St. Mary's,FALSE
42231,tt0076941,en,You Light Up My Life,1977-08-31,You Light Up My Life,FALSE
16113,tt0090927,en,The Delta Force,1986-02-14,The Delta Force,FALSE
33575,tt0045012,en,Pat and Mike,1952-06-13,Pat and Mike,FALSE
13913,tt0020640,en,Animal Crackers,1930-08-28,Animal Crackers,FALSE
17956,tt0102011,en,"He Said, She Said",1991-02-22,"He Said, She Said",FALSE
18209,tt0061391,en,Bedazzled,1967-10-30,Bedazzled,FALSE
25508,tt0034587,en,Cat People,1942-12-05,Cat People,FALSE
18978,tt0061439,en,Camelot,1967-10-25,Camelot,FALSE
27171,tt0087635,en,The Lonely Guy,1984-01-27,The Lonely Guy,FALSE
29486,tt0056943,en,The Comedy of Terrors,1963-10-14,The Comedy of Terrors,FALSE
12310,tt0073012,en,The Four Musketeers,1974-10-31,The Four Musketeers,FALSE
42205,tt0079227,en,Good Guys Wear Black,1978-06-01,Good Guys Wear Black,FALSE
27786,tt0094033,en,Steel Dawn,1987-11-06,Steel Dawn,FALSE
9624,tt0110725,en,On Deadly Ground,1994-02-18,On Deadly Ground,FALSE
95514,tt0109324,en,Boy Meets Girl,1994-07-30,Boy Meets Girl,FALSE
37296,tt0087951,en,Protocol,1984-12-21,Protocol,FALSE
25736,tt0038854,en,The Postman Always Rings Twice,1946-05-02,The Postman Always Rings Twice,FALSE
25389,tt0107529,en,Matinee,1993-01-29,Matinee,FALSE
44807,tt0155713,en,Forever Fever,1998-05-28,Forever Fever,FALSE
5248,tt0164221,en,Virtual Sexuality,1999-07-02,Virtual Sexuality,FALSE
52794,tt0094713,en,Baxter,1989-01-18,Baxter,FALSE
9872,tt0089114,en,Explorers,1985-07-12,Explorers,FALSE
19552,tt0107617,vi,Mùi đu đủ xanh,1993-06-08,The Scent of Green Papaya,FALSE
2786,tt0059592,fr,Pierrot le fou,1965-08-29,Pierrot le Fou,FALSE
8075,tt0062480,fr,Week End,1967-12-29,Weekend,FALSE
94771,tt0112654,fr,Les cent et une nuits de Simon Cinéma,1995-01-25,One Hundred and One Nights,FALSE
50271,tt0033105,en,Strange Cargo,1940-03-01,Strange Cargo,FALSE
38274,tt0177215,en,Seven Girlfriends,1999-11-06,Seven Girlfriends,FALSE
26133,tt0207805,en,Tuesdays with Morrie,1999-12-05,Tuesdays with Morrie,FALSE
68981,tt0108630,zh,You Seng,1993-09-15,Temptation of a Monk,FALSE
10235,tt0029850,ru,Александр Невский,1938-11-24,Alexander Nevsky,FALSE
11533,tt0057197,en,Jason and the Argonauts,1963-06-19,Jason and the Argonauts,FALSE
2817,tt0119828,fr,On connaît la chanson,1997-11-12,Same Old Song,FALSE
1394,tt0086022,ru,Nostalghia,1983-05-01,Nostalgia,FALSE
1719,tt0058458,fr,La Peau douce,1964-05-05,The Soft Skin,FALSE
140207,tt0080297,en,Tinker Tailor Soldier Spy,1979-09-10,Tinker Tailor Soldier Spy,FALSE
781,tt0120522,de,Winterschläfer,1997-10-30,Wintersleepers,FALSE
13553,tt0079082,en,The Driller Killer,1979-06-15,The Driller Killer,FALSE
183252,tt0100347,en,Perfectly normal,1991-02-15,Perfectly normal,FALSE
3777,tt0050613,ja,蜘蛛巣城,1957-01-15,Throne of Blood,FALSE
11659,tt0346336,it,La Meglio Gioventú,2003-05-19,The Best of Youth,FALSE
24065,tt0104377,en,Guncrazy,1992-09-11,Guncrazy,FALSE
39907,tt0284880,th,บางระจัน,2000-12-29,Bang Rajan,FALSE
26612,tt0100813,en,Treasure Island,1990-06-08,Treasure Island,FALSE
10604,tt0057831,el,Αλέξης Ζορμπάς,1964-12-14,Zorba the Greek,FALSE
44098,tt0039066,en,Undercurrent,1946-11-28,Undercurrent,FALSE
16876,tt0288439,en,Bang Bang You're Dead,2002-06-07,Bang Bang You're Dead,FALSE
37437,tt0064708,en,My Side of the Mountain,1969-01-01,My Side of the Mountain,FALSE
141003,tt0223384,en,The Thin Blue Lie,2000-08-13,The Thin Blue Lie,FALSE
14782,tt0258967,en,The Unsaid,2001-09-14,The Unsaid,FALSE
77780,tt0096321,en,Twister,1989-06-01,Twister,FALSE
9545,tt0108171,en,Sniper,1993-01-29,Sniper,FALSE
53117,tt0166287,fr,No se lo digas a nadie,1998-07-16,Don't Tell Anyone,FALSE
41651,tt0107009,en,Ghost in the Machine,1993-12-29,Ghost in the Machine,FALSE
29270,tt0259072,fa,Zamani barayé masti asbha,2000-01-01,A Time for Drunken Horses,FALSE
28030,tt0187859,en,Genghis Blues,1999-07-19,Genghis Blues,FALSE
16514,tt0048729,en,To Hell and Back,1955-09-22,To Hell and Back,FALSE
1926,tt0328802,en,11'09''01 - September 11,2002-09-04,11'09''01 - September 11,FALSE
31112,tt0080461,en,"Bon Voyage, Charlie Brown (and Don't Come Back!)",1980-01-01,"Bon Voyage, Charlie Brown (and Don't Come Back!)",FALSE
11060,tt0099850,en,Internal Affairs,1990-01-12,Internal Affairs,FALSE
17365,tt0071970,en,The Parallax View,1974-06-14,The Parallax View,FALSE
11474,tt0080120,en,The Warriors,1979-02-08,The Warriors,FALSE
63888,tt0064645,en,Mayerling,1968-01-01,Mayerling,FALSE
49320,tt0162625,fi,Rukajärven tie,1999-01-22,Ambush,FALSE
10916,tt0146455,en,Babylon 5: A Call to Arms,1999-01-03,Babylon 5: A Call to Arms,FALSE
10921,tt0146247,en,Babylon 5: The River of Souls,1998-11-08,Babylon 5: The River of Souls,FALSE
10941,tt0121804,en,Babylon 5: Thirdspace,1998-07-19,Babylon 5: Thirdspace,FALSE
42204,tt0077532,en,FM,1978-04-20,FM,FALSE
33157,tt0066549,en,Waterloo,1970-10-26,Waterloo,FALSE
24798,tt0092117,en,True Stories,1986-10-10,True Stories,FALSE
277073,tt0226225,en,North Beach,2000-06-07,North Beach,FALSE
4923,tt0070948,en,Zardoz,1974-02-06,Zardoz,FALSE
36741,tt0054279,en,School for Scoundrels,1960-03-24,School for Scoundrels,FALSE
11656,tt0053976,sv,Jungfrukällan,1960-02-08,The Virgin Spring,FALSE
16284,tt0053935,en,Ice Cold in Alex,1958-06-24,Ice Cold in Alex,FALSE
25009,tt0046085,en,Mogambo,1953-10-09,Mogambo,FALSE
91226,tt0206681,en,Demon Lover Diary,1980-01-04,Demon Lover Diary,FALSE
171229,tt0232611,en,Segunda piel,1999-12-13,Second Skin,FALSE
45926,tt0114846,en,Victory,1996-12-13,Victory,FALSE
40092,tt0039808,en,The Secret Life of Walter Mitty,1947-09-01,The Secret Life of Walter Mitty,FALSE
10133,tt0284978,en,Cypher,2002-10-01,Cypher,FALSE
82838,tt0049652,en,The Rack,1956-11-02,The Rack,FALSE
14589,tt0031047,en,Another Thin Man,1939-01-01,Another Thin Man,FALSE
14594,tt0037365,en,The Thin Man Goes Home,1945-01-25,The Thin Man Goes Home,FALSE
14590,tt0034172,en,Shadow of the Thin Man,1941-11-21,Shadow of the Thin Man,FALSE
14588,tt0027260,en,After the Thin Man,1936-12-25,After the Thin Man,FALSE
14595,tt0039853,en,Song of the Thin Man,1947-08-28,Song of the Thin Man,FALSE
9459,tt0066580,en,Woodstock,1970-03-26,Woodstock,FALSE
465,tt0094596,fr,36 Fillette,1988-03-03,Junior Size 36,FALSE
86600,tt0071663,en,The Internecine Project,1974-07-24,The Internecine Project,FALSE
20644,tt0033852,en,Love Crazy,1941-05-23,Love Crazy,FALSE
24965,tt0031398,en,Gunga Din,1939-01-24,Gunga Din,FALSE
192936,tt0287839,en,Frank Herbert's Children of Dune,2003-03-25,Frank Herbert's Children of Dune,FALSE
876,tt0142032,en,Frank Herbert's Dune,2000-12-03,Frank Herbert's Dune,FALSE
1583,tt0258760,de,Lammbock,2001-08-23,Lammbock,FALSE
17653,tt0106936,cn,The Legend Fong Sai Yuk,1993-03-04,The Legend I,FALSE
11069,tt0114720,en,Tremors 2: Aftershocks,1996-04-09,Tremors 2: Aftershocks,FALSE
10829,tt0259685,en,Tremors 3: Back to Perfection,2001-10-02,Tremors 3: Back to Perfection,FALSE
19425,tt0089789,en,The Peanut Butter Solution,1985-12-05,The Peanut Butter Solution,FALSE
108055,tt0024083,en,Hallelujah I'm a Bum,1933-02-03,Hallelujah I'm a Bum,FALSE
86959,tt0097424,en,Getting It Right,1989-05-05,Getting It Right,FALSE
9698,tt0094048,en,Straight to Hell,1986-01-01,Straight to Hell,FALSE
57946,tt0300274,en,Margaret Cho: Notorious C.H.O.,2002-06-29,Margaret Cho: Notorious C.H.O.,FALSE
45044,tt0295743,en,Vendredi Soir,2002-09-11,Friday Night,FALSE
26860,tt0023694,en,White Zombie,1932-08-04,White Zombie,FALSE
29049,tt0060841,en,The Plague of the Zombies,1966-01-12,The Plague of the Zombies,FALSE
27130,tt0036027,en,I Walked with a Zombie,1943-04-21,I Walked with a Zombie,FALSE
8468,tt0102035,en,Highway 61,1991-09-05,Highway 61,FALSE
31952,tt0066518,en,The Vampire Lovers,1970-10-04,The Vampire Lovers,FALSE
39043,tt0065580,en,Countess Dracula,1971-01-31,Countess Dracula,FALSE
54396,tt0068364,en,The Cheerleaders,1973-03-01,The Cheerleaders,FALSE
22682,tt0061791,en,How to Succeed in Business Without Really Trying,1967-01-01,How to Succeed in Business Without Really Trying,FALSE
11577,tt0070518,en,Pat Garrett & Billy the Kid,1973-05-23,Pat Garrett & Billy the Kid,FALSE
42402,tt0051849,en,The Left Handed Gun,1958-05-07,The Left Handed Gun,FALSE
21159,tt0058700,en,The Last Man on Earth,1964-03-08,The Last Man on Earth,FALSE
40810,tt0073756,ja,Gekitotsu! Satsujin ken,1974-02-02,The Streetfighter,FALSE
40812,tt0073623,ja,Satsujin ken 2,1974-04-27,Return of the Street Fighter,FALSE
336,tt0067140,it,Giù la testa,1971-10-20,"Duck, You Sucker",FALSE
11942,tt0071249,en,Bring Me the Head of Alfredo Garcia,1974-08-14,Bring Me the Head of Alfredo Garcia,FALSE
36206,tt0056412,en,Ride the High Country,1962-06-20,Ride the High Country,FALSE
23330,tt0065446,en,The Ballad of Cable Hogue,1970-05-13,The Ballad of Cable Hogue,FALSE
5927,tt0068786,en,Junior Bonner,1972-08-02,Junior Bonner,FALSE
49636,tt0072913,zh,獨臂拳王大破血滴子,1976-04-24,Master of the Flying Guillotine,FALSE
3075,tt0065738,en,Frankenstein Must Be Destroyed,1969-05-22,Frankenstein Must Be Destroyed,FALSE
30137,tt0057128,en,The Haunted Palace,1963-08-27,The Haunted Palace,FALSE
5521,tt0192023,en,Finder's Fee,2001-01-01,Finder's Fee,FALSE
27636,tt0057078,en,La frusta e il corpo,1963-08-29,The Whip and the Body,FALSE
222,tt0017668,de,Berlin: Die Sinfonie der Grosstadt,1927-09-23,Berlin: Symphony of a Great City,FALSE
10686,tt0170544,ja,エスエフサムライ・フィクション,1998-10-27,Samurai Fiction,FALSE
43096,tt0052847,en,Gidget,1959-04-09,Gidget,FALSE
42688,tt0063808,en,Wild in the Streets,1968-05-29,Wild in the Streets,FALSE
25598,tt0102116,en,The Indian Runner,1991-05-19,The Indian Runner,FALSE
25858,tt0040979,ja,酔いどれ天使,1948-04-27,Drunken Angel,FALSE
14262,tt0075936,en,Desperate Living,1977-05-27,Desperate Living,FALSE
38701,tt0072869,en,The Devil's Rain,1975-07-01,The Devil's Rain,FALSE
33357,tt0068341,en,The Valachi Papers,1972-06-01,The Valachi Papers,FALSE
21948,tt0076637,en,Rolling Thunder,1977-10-14,Rolling Thunder,FALSE
30368,tt0041699,ja,野良犬,1949-10-17,Stray Dog,FALSE
1059,tt0051808,ja,隠し砦の三悪人,1958-12-28,The Hidden Fortress,FALSE
12493,tt0057565,ja,天国と地獄,1963-03-01,High and Low,FALSE
42090,tt0087193,sv,Efter repetitionen,1984-04-09,After the Rehearsal,FALSE
13122,tt0105121,en,The People Under the Stairs,1991-11-01,The People Under the Stairs,FALSE
55730,tt0104954,en,My New Gun,1992-10-26,My New Gun,FALSE
14273,tt0235327,en,Dark Days,2000-08-30,Dark Days,FALSE
26940,tt0038777,en,A Night in Casablanca,1946-05-10,A Night in Casablanca,FALSE
11030,tt0086637,en,Zelig,1983-07-15,Zelig,FALSE
29454,tt0074147,sv,Ansikte mot Ansikte,1976-04-05,Face to Face,FALSE
26372,tt0063611,sv,Skammen,1968-09-29,Shame,FALSE
11506,tt0057611,sv,Tystnaden,1963-09-23,The Silence,FALSE
29455,tt0057358,sv,Nattvardsgästerna,1963-02-11,Winter Light,FALSE
11602,tt0055499,sv,Såsom i en spegel,1961-10-16,Through a Glass Darkly,FALSE
29453,tt0051365,sv,Ansiktet,1958-12-26,The Magician,FALSE
11700,tt0048641,sv,Sommarnattens leende,1955-12-26,Smiles of a Summer Night,FALSE
47735,tt0046345,sv,Sommaren med Monika,1953-02-09,Summer with Monika,FALSE
14638,tt0038669,en,The Killers,1946-08-28,The Killers,FALSE
14703,tt0058404,en,The Night of the Iguana,1964-08-06,The Night of the Iguana,FALSE
35806,tt0055998,en,Freud: The Secret Passion,1962-12-12,Freud: The Secret Passion,FALSE
3547,tt0062185,en,Reflections in a Golden Eye,1967-10-10,Reflections in a Golden Eye,FALSE
41089,tt0088322,en,Under the Volcano,1984-06-12,Under the Volcano,FALSE
42179,tt0080140,en,Wise Blood,1979-10-01,Wise Blood,FALSE
28415,tt0073918,en,The Yakuza,1974-12-21,The Yakuza,FALSE
107499,tt0118705,en,A Better Place,1997-09-01,A Better Place,FALSE
20481,tt0100260,en,Nightbreed,1990-02-16,Nightbreed,FALSE
5481,tt0075651,en,Schock,1977-08-12,Shock,FALSE
5482,tt0071275,it,Cani arrabbiati,1974-01-01,Rabid Dogs,FALSE
